OrderNumber,OrderDate,Ship Date,Customer Name Index,Channel,Currency Code,Warehouse Code,Region Index,Product  Index,Order Quantity,Unit Price,Total Unit Cost,Total Revenue
SO - 0001977,5-05-2019,14-05-2019,6,Distributor,AUD,NXH382,70,7,5,6371.7,4587.62,31858.5
SO - 0003468,5-05-2019,09-05-2019,10,Wholesale,AUD,NXH382,78,7,9,247.9,198.32,2231.1
SO - 0004883,5-05-2019,19-05-2019,7,Wholesale,USD,NXH382,12,2,9,3932.9,2713.7,35396.1
SO - 0006500,5-05-2019,19-05-2019,49,Distributor,NZD,NXH382,33,2,8,3591.2,2082.9,28729.6
SO - 000747,6-05-2019,12-05-2019,36,Distributor,EUR,NXH382,15,1,9,2425.4,2013.08,21828.6
SO - 0002292,6-05-2019,21-05-2019,25,Distributor,USD,NXH382,74,13,6,3979.8,2785.86,23878.8
SO - 0002424,6-05-2019,14-05-2019,15,Wholesale,USD,NXH382,51,11,11,2257.9,1670.85,24836.9
SO - 0003458,6-05-2019,18-05-2019,17,Wholesale,NZD,NXH382,50,11,6,877.7,623.17,5266.2
SO - 0005078,6-05-2019,21-05-2019,2,Wholesale,NZD,NXH382,82,2,5,3859.2,2662.85,19296.0
SO - 0005941,6-05-2019,09-05-2019,17,Wholesale,USD,NXH382,48,8,8,1943.0,952.07,15544.0
SO - 0006078,6-05-2019,12-05-2019,25,Wholesale,USD,NXH382,38,9,8,3932.9,2831.69,31463.2
SO - 0006097,6-05-2019,16-05-2019,27,Wholesale,USD,NXH382,96,1,8,2010.0,1386.9,16080.0
SO - 0003388,7-05-2019,16-05-2019,47,Export,NZD,NXH382,55,2,11,268.0,163.48,2948.0
SO - 0005665,7-05-2019,11-05-2019,47,Wholesale,USD,NXH382,21,7,11,1963.1,1531.22,21594.1
SO - 0005699,7-05-2019,13-05-2019,18,Wholesale,NZD,NXH382,57,9,10,6371.7,2803.55,63717.0
SO - 0006029,7-05-2019,22-05-2019,50,Export,NZD,NXH382,43,9,7,201.0,84.42,1407.0
SO - 0006285,7-05-2019,22-05-2019,12,Export,USD,NXH382,21,1,6,3953.0,1620.73,23718.0
SO - 0007269,7-05-2019,25-05-2019,46,Wholesale,USD,NXH382,23,7,9,6204.2,4280.9,55837.8
SO - 000415,8-05-2019,12-05-2019,8,Wholesale,NZD,NXH382,82,12,12,3865.9,2822.11,46390.8
SO - 000680,8-05-2019,12-05-2019,22,Wholesale,USD,NXH382,7,1,8,1681.7,1227.64,13453.6
SO - 0002298,8-05-2019,13-05-2019,13,Wholesale,USD,NXH382,44,9,7,3075.3,2583.25,21527.1
SO - 0002380,8-05-2019,11-05-2019,17,Wholesale,USD,NXH382,36,8,7,964.8,820.08,6753.6
SO - 0003474,8-05-2019,22-05-2019,18,Distributor,AUD,NXH382,16,9,7,1031.8,804.8,7222.6
SO - 0004992,8-05-2019,14-05-2019,9,Wholesale,EUR,NXH382,3,11,8,3276.3,2588.28,26210.4
SO - 0006475,8-05-2019,14-05-2019,45,Distributor,USD,NXH382,80,11,7,1259.6,617.2,8817.2
SO - 0007380,8-05-2019,23-05-2019,39,Wholesale,AUD,NXH382,78,7,10,1112.2,600.59,11122.0
SO - 0007951,8-05-2019,23-05-2019,3,Distributor,USD,NXH382,68,7,7,167.5,135.68,1172.5
SO - 0004751,9-05-2019,17-05-2019,32,Distributor,AUD,NXH382,43,5,9,1172.5,515.9,10552.5
SO - 0005448,9-05-2019,24-05-2019,10,Distributor,USD,NXH382,6,7,9,2351.7,1552.12,21165.3
SO - 0005460,9-05-2019,17-05-2019,2,Wholesale,USD,NXH382,99,2,9,1286.4,771.84,11577.6
SO - 0005507,9-05-2019,21-05-2019,19,Export,GBP,NXH382,42,14,8,1259.6,705.38,10076.8
SO - 0007664,9-05-2019,14-05-2019,32,Wholesale,NZD,NXH382,41,10,9,904.5,361.8,8140.5
SO - 000148,10-05-2019,23-05-2019,49,Wholesale,NZD,NXH382,77,2,10,6452.1,5161.68,64521.0
SO - 000464,10-05-2019,14-05-2019,22,Wholesale,USD,NXH382,9,7,5,3839.1,1689.2,19195.5
SO - 0001567,10-05-2019,24-05-2019,3,Distributor,NZD,NXH382,60,5,5,683.4,457.88,3417.0
SO - 0004241,10-05-2019,19-05-2019,36,Distributor,USD,NXH382,61,2,7,1018.4,427.73,7128.8
SO - 0006184,10-05-2019,24-05-2019,1,Distributor,AUD,NXH382,14,2,6,268.0,171.52,1608.0
SO - 0006258,10-05-2019,24-05-2019,1,Distributor,USD,NXH382,32,1,11,3946.3,1657.45,43409.3
SO - 0007701,10-05-2019,22-05-2019,46,Wholesale,USD,NXH382,10,14,8,3055.2,1894.22,24441.6
SO - 0003180,11-05-2019,18-05-2019,5,Export,USD,NXH382,74,2,5,2673.3,2031.71,13366.5
SO - 0005539,11-05-2019,18-05-2019,19,Wholesale,NZD,NXH382,7,2,9,830.8,689.56,7477.2
SO - 0006087,11-05-2019,18-05-2019,16,Wholesale,USD,NXH382,81,1,5,4020.0,2170.8,20100.0
SO - 0006554,11-05-2019,29-05-2019,16,Wholesale,NZD,NXH382,12,6,5,2224.4,1267.91,11122.0
SO - 0006597,11-05-2019,15-05-2019,19,Export,NZD,NXH382,53,8,5,1922.9,1538.32,9614.5
SO - 000405,12-05-2019,17-05-2019,21,Wholesale,USD,NXH382,48,8,6,3986.5,2670.96,23919.0
SO - 000973,12-05-2019,19-05-2019,6,Distributor,NZD,NXH382,57,13,8,1219.4,609.7,9755.2
SO - 0001680,12-05-2019,30-05-2019,15,Wholesale,NZD,NXH382,14,1,5,1795.6,1256.92,8978.0
SO - 0002130,12-05-2019,26-05-2019,7,Export,USD,NXH382,80,3,6,174.2,78.39,1045.2
SO - 0003256,12-05-2019,28-05-2019,16,Export,AUD,NXH382,90,9,8,3932.9,3106.99,31463.2
SO - 0003586,12-05-2019,21-05-2019,2,Export,USD,NXH382,80,2,10,3832.4,1571.28,38324.0
SO - 0005117,12-05-2019,18-05-2019,5,Wholesale,EUR,NXH382,15,5,12,1701.8,1021.08,20421.6
SO - 0005533,12-05-2019,20-05-2019,38,Distributor,NZD,NXH382,92,10,6,3959.7,2930.18,23758.2
SO - 0007608,12-05-2019,29-05-2019,11,Distributor,NZD,NXH382,33,14,10,1983.2,1606.39,19832.0
SO - 0002269,13-05-2019,25-05-2019,24,Wholesale,USD,NXH382,38,9,8,5299.7,2596.85,42397.6
SO - 0002559,13-05-2019,19-05-2019,17,Wholesale,NZD,NXH382,8,2,7,227.8,170.85,1594.6
SO - 0003912,13-05-2019,31-05-2019,49,Wholesale,EUR,NXH382,41,9,9,3376.8,2026.08,30391.2
SO - 0006646,13-05-2019,19-05-2019,47,Wholesale,GBP,NXH382,26,5,11,1849.2,906.11,20341.2
SO - 0006951,13-05-2019,19-05-2019,45,Distributor,USD,NXH382,63,1,5,1782.2,712.88,8911.0
SO - 0007285,13-05-2019,25-05-2019,31,Distributor,USD,NXH382,51,7,7,1172.5,949.73,8207.5
SO - 0007682,13-05-2019,22-05-2019,39,Distributor,NZD,NXH382,85,10,10,1849.2,887.62,18492.0
SO - 0008085,13-05-2019,20-05-2019,19,Distributor,NZD,NXH382,2,1,5,850.9,519.05,4254.5
SO - 000362,14-05-2019,31-05-2019,21,Wholesale,NZD,NXH382,34,13,10,1031.8,773.85,10318.0
SO - 0002833,14-05-2019,17-05-2019,7,Export,NZD,NXH382,61,7,11,1112.2,511.61,12234.2
SO - 0004203,14-05-2019,18-05-2019,34,Export,NZD,NXH382,1,1,8,1125.6,551.54,9004.8
SO - 0004321,14-05-2019,18-05-2019,10,Export,EUR,NXH382,38,3,12,877.7,526.62,10532.4
SO - 0004330,14-05-2019,23-05-2019,20,Wholesale,NZD,NXH382,5,11,5,5594.5,3916.15,27972.5
SO - 0004400,14-05-2019,27-05-2019,28,Wholesale,NZD,NXH382,39,11,7,2552.7,1506.09,17868.9
SO - 0005882,14-05-2019,24-05-2019,32,Wholesale,USD,NXH382,23,13,8,6344.9,3743.49,50759.2
SO - 0006370,14-05-2019,22-05-2019,29,Distributor,EUR,NXH382,35,8,7,1695.1,1101.82,11865.7
SO - 000538,15-05-2019,27-05-2019,15,Export,AUD,NXH382,53,1,5,241.2,185.72,1206.0
SO - 0001908,15-05-2019,30-05-2019,44,Distributor,EUR,NXH382,8,1,10,670.0,321.6,6700.0
SO - 0003925,15-05-2019,18-05-2019,7,Distributor,USD,NXH382,8,5,6,1929.6,1041.98,11577.6
SO - 0004401,15-05-2019,29-05-2019,24,Wholesale,EUR,NXH382,27,1,9,1025.1,512.55,9225.9
SO - 0006492,15-05-2019,01-06-2019,42,Distributor,NZD,NXH382,55,1,11,201.0,150.75,2211.0
SO - 000408,16-05-2019,03-06-2019,22,Distributor,NZD,NXH382,89,5,6,5051.8,2930.04,30310.8
SO - 0001071,16-05-2019,01-06-2019,3,Export,USD,NXH382,26,14,10,1112.2,500.49,11122.0
SO - 0002139,16-05-2019,25-05-2019,34,Export,NZD,NXH382,14,11,10,6177.4,2779.83,61774.0
SO - 0003977,16-05-2019,03-06-2019,10,Export,NZD,NXH382,93,8,8,1031.8,784.17,8254.4
SO - 0004525,16-05-2019,01-06-2019,14,Distributor,NZD,NXH382,95,1,5,1105.5,818.07,5527.5
SO - 0007791,16-05-2019,19-05-2019,48,Distributor,NZD,NXH382,71,5,5,1165.8,629.53,5829.0
SO - 000556,17-05-2019,25-05-2019,4,Wholesale,NZD,NXH382,21,5,12,5071.9,2535.95,60862.8
SO - 0003062,17-05-2019,27-05-2019,28,Wholesale,NZD,NXH382,79,2,10,2291.4,1856.03,22914.0
SO - 0003570,17-05-2019,28-05-2019,34,Wholesale,USD,NXH382,49,6,5,1072.0,686.08,5360.0
SO - 0004735,17-05-2019,03-06-2019,29,Export,USD,NXH382,1,3,9,850.9,485.01,7658.1
SO - 0005268,17-05-2019,04-06-2019,3,Wholesale,USD,NXH382,76,7,10,1025.1,563.81,10251.0
SO - 0006048,17-05-2019,01-06-2019,20,Distributor,USD,NXH382,3,1,12,3825.7,3175.33,45908.4
SO - 0006579,17-05-2019,26-05-2019,30,Export,USD,NXH382,33,7,11,2278.0,1047.88,25058.0
SO - 0007236,17-05-2019,22-05-2019,23,Distributor,NZD,NXH382,3,1,10,998.3,808.62,9983.0
SO - 0007383,17-05-2019,25-05-2019,17,Wholesale,USD,NXH382,24,1,10,3852.5,2234.45,38525.0
SO - 0001143,18-05-2019,29-05-2019,22,Distributor,AUD,NXH382,14,1,11,3892.7,2296.69,42819.7
SO - 0002502,18-05-2019,26-05-2019,42,Distributor,AUD,NXH382,57,7,9,6432.0,2637.12,57888.0
SO - 0003222,18-05-2019,23-05-2019,6,Wholesale,NZD,NXH382,84,5,5,2345.0,1031.8,11725.0
SO - 0003581,18-05-2019,29-05-2019,20,Export,USD,NXH382,56,1,9,167.5,128.98,1507.5
SO - 0004110,18-05-2019,22-05-2019,9,Distributor,AUD,NXH382,22,13,7,3892.7,2063.13,27248.9
SO - 0004596,18-05-2019,27-05-2019,32,Distributor,USD,NXH382,50,7,5,1078.7,690.37,5393.5
SO - 0006286,18-05-2019,30-05-2019,11,Wholesale,USD,NXH382,80,5,5,5286.3,3013.19,26431.5
SO - 0007969,18-05-2019,30-05-2019,13,Wholesale,USD,NXH382,67,11,9,1876.0,1331.96,16884.0
SO - 000814,19-05-2019,26-05-2019,42,Wholesale,USD,NXH382,20,11,11,2613.0,1463.28,28743.0
SO - 0003352,19-05-2019,31-05-2019,40,Wholesale,USD,NXH382,88,7,12,1795.6,1256.92,21547.2
SO - 0003598,19-05-2019,24-05-2019,29,Wholesale,USD,NXH382,98,1,9,1165.8,547.93,10492.2
SO - 0003804,19-05-2019,31-05-2019,48,Wholesale,USD,NXH382,41,13,5,1078.7,485.42,5393.5
SO - 0004586,19-05-2019,31-05-2019,35,Wholesale,NZD,NXH382,38,11,8,1072.0,578.88,8576.0
SO - 0004752,19-05-2019,26-05-2019,50,Wholesale,NZD,NXH382,34,2,6,1152.4,749.06,6914.4
SO - 0005165,19-05-2019,29-05-2019,35,Export,GBP,NXH382,81,4,10,1165.8,909.32,11658.0
SO - 0005287,19-05-2019,22-05-2019,32,Distributor,GBP,NXH382,57,11,10,2244.5,1167.14,22445.0
SO - 0007256,19-05-2019,04-06-2019,32,Distributor,AUD,NXH382,23,5,5,3979.8,2308.28,19899.0
SO - 000332,20-05-2019,01-06-2019,19,Wholesale,USD,NXH382,9,5,5,207.7,120.47,1038.5
SO - 000571,20-05-2019,07-06-2019,22,Wholesale,EUR,NXH382,95,11,10,3986.5,2591.23,39865.0
SO - 000662,20-05-2019,26-05-2019,4,Export,EUR,NXH382,22,9,5,3999.9,3359.92,19999.5
SO - 000678,20-05-2019,27-05-2019,18,Wholesale,USD,NXH382,33,13,11,5567.7,4565.51,61244.7
SO - 0002277,20-05-2019,25-05-2019,44,Distributor,NZD,NXH382,89,3,10,3718.5,2417.03,37185.0
SO - 0004822,20-05-2019,30-05-2019,25,Wholesale,NZD,NXH382,44,8,11,991.6,813.11,10907.6
SO - 0005407,20-05-2019,25-05-2019,10,Wholesale,NZD,NXH382,28,1,6,3939.6,2206.18,23637.6
SO - 0005757,20-05-2019,24-05-2019,39,Distributor,NZD,NXH382,72,2,9,971.5,816.06,8743.5
SO - 0001827,21-05-2019,28-05-2019,45,Distributor,USD,NXH382,24,13,7,2358.4,1320.7,16508.8
SO - 0002679,21-05-2019,04-06-2019,46,Distributor,USD,NXH382,11,13,8,924.6,711.94,7396.8
SO - 0002907,21-05-2019,03-06-2019,26,Wholesale,GBP,NXH382,38,1,7,3832.4,2912.62,26826.8
SO - 0003624,21-05-2019,27-05-2019,38,Wholesale,GBP,NXH382,34,13,7,3088.7,1420.8,21620.9
SO - 0004833,21-05-2019,31-05-2019,40,Wholesale,NZD,NXH382,83,1,7,1849.2,1516.34,12944.4
SO - 0005655,21-05-2019,06-06-2019,37,Distributor,GBP,NXH382,18,11,6,1869.3,1028.12,11215.8
SO - 0007967,21-05-2019,27-05-2019,12,Distributor,NZD,NXH382,90,13,11,1882.7,997.83,20709.7
SO - 000914,22-05-2019,01-06-2019,8,Wholesale,AUD,NXH382,86,11,10,1085.4,672.95,10854.0
SO - 0001114,22-05-2019,28-05-2019,34,Export,NZD,NXH382,26,4,11,221.1,108.34,2432.1
SO - 0003423,22-05-2019,02-06-2019,26,Distributor,NZD,NXH382,17,1,8,2237.8,1566.46,17902.4
SO - 0003830,22-05-2019,05-06-2019,35,Export,EUR,NXH382,33,1,11,187.6,80.67,2063.6
SO - 0004050,22-05-2019,05-06-2019,24,Wholesale,NZD,NXH382,65,13,9,877.7,649.5,7899.3
SO - 0004151,22-05-2019,01-06-2019,6,Wholesale,GBP,NXH382,98,7,5,2941.3,1588.3,14706.5
SO - 0004852,22-05-2019,03-06-2019,45,Distributor,NZD,NXH382,5,5,10,1681.7,1378.99,16817.0
SO - 0001422,23-05-2019,08-06-2019,17,Wholesale,AUD,NXH382,81,11,12,3604.6,1838.35,43255.2
SO - 0003759,23-05-2019,05-06-2019,43,Distributor,GBP,NXH382,5,7,5,1246.2,598.18,6231.0
SO - 0004304,23-05-2019,07-06-2019,43,Export,NZD,NXH382,49,1,6,1011.7,455.27,6070.2
SO - 0005139,23-05-2019,04-06-2019,5,Wholesale,NZD,NXH382,64,7,12,1132.3,600.12,13587.6
SO - 0005173,23-05-2019,08-06-2019,13,Export,USD,NXH382,100,1,8,1842.5,921.25,14740.0
SO - 0005912,23-05-2019,07-06-2019,15,Wholesale,NZD,NXH382,92,3,12,214.4,150.08,2572.8
SO - 0006188,23-05-2019,05-06-2019,2,Distributor,NZD,NXH382,80,10,12,5400.2,3780.14,64802.4
SO - 0006459,23-05-2019,28-05-2019,26,Wholesale,NZD,NXH382,19,11,6,2003.3,1242.05,12019.8
SO - 000456,24-05-2019,27-05-2019,5,Distributor,NZD,NXH382,13,14,7,1862.6,1359.7,13038.2
SO - 0001878,24-05-2019,29-05-2019,6,Distributor,NZD,NXH382,37,1,6,1835.8,1083.12,11014.8
SO - 0002627,24-05-2019,28-05-2019,8,Wholesale,NZD,NXH382,13,1,11,3912.8,3091.11,43040.8
SO - 0002776,24-05-2019,05-06-2019,43,Wholesale,EUR,NXH382,36,2,8,1065.3,511.34,8522.4
SO - 0004740,24-05-2019,07-06-2019,1,Wholesale,AUD,NXH382,35,5,10,4006.6,3004.95,40066.0
SO - 0006338,24-05-2019,07-06-2019,49,Wholesale,NZD,NXH382,80,7,7,3979.8,3144.04,27858.6
SO - 0006469,24-05-2019,30-05-2019,18,Distributor,NZD,NXH382,88,9,5,2237.8,939.88,11189.0
SO - 0001245,25-05-2019,31-05-2019,46,Export,AUD,NXH382,29,13,8,1072.0,825.44,8576.0
SO - 0001750,25-05-2019,08-06-2019,34,Wholesale,USD,NXH382,28,1,7,194.3,102.98,1360.1
SO - 0004352,25-05-2019,05-06-2019,33,Distributor,NZD,NXH382,13,7,6,2298.1,1654.63,13788.6
SO - 0007138,25-05-2019,11-06-2019,9,Distributor,USD,NXH382,80,5,7,6143.9,4054.97,43007.3
SO - 0002123,26-05-2019,29-05-2019,45,Wholesale,NZD,NXH382,2,11,5,3966.4,2697.15,19832.0
SO - 0003257,26-05-2019,05-06-2019,23,Wholesale,USD,NXH382,85,2,6,2566.1,1437.02,15396.6
SO - 0005812,26-05-2019,06-06-2019,50,Wholesale,AUD,NXH382,36,1,7,1085.4,716.36,7597.8
SO - 0005887,26-05-2019,11-06-2019,6,Export,NZD,NXH382,48,5,6,1226.1,514.96,7356.6
SO - 0007087,26-05-2019,10-06-2019,6,Distributor,NZD,NXH382,13,5,11,2432.1,1605.19,26753.1
SO - 0007405,26-05-2019,07-06-2019,45,Wholesale,NZD,NXH382,41,5,8,891.1,623.77,7128.8
SO - 0007659,26-05-2019,31-05-2019,22,Export,USD,NXH382,32,9,8,1038.5,726.95,8308.0
SO - 0007833,26-05-2019,11-06-2019,25,Wholesale,USD,NXH382,100,1,12,207.7,124.62,2492.4
SO - 000109,27-05-2019,01-06-2019,9,Wholesale,USD,NXH382,62,6,7,3879.3,2211.2,27155.1
SO - 000307,27-05-2019,05-06-2019,1,Wholesale,AUD,NXH382,99,10,12,1078.7,506.99,12944.4
SO - 0001184,27-05-2019,02-06-2019,7,Wholesale,USD,NXH382,66,5,12,917.9,706.78,11014.8
SO - 0001210,27-05-2019,12-06-2019,48,Wholesale,USD,NXH382,96,7,10,1728.6,1071.73,17286.0
SO - 0004175,27-05-2019,14-06-2019,49,Distributor,EUR,NXH382,6,5,12,254.6,137.48,3055.2
SO - 0007377,27-05-2019,06-06-2019,21,Wholesale,USD,NXH382,95,9,11,1092.1,436.84,12013.1
SO - 0007382,27-05-2019,12-06-2019,6,Wholesale,USD,NXH382,15,2,6,3926.2,2316.46,23557.2
SO - 0007904,27-05-2019,07-06-2019,38,Export,GBP,NXH382,61,2,7,187.6,123.82,1313.2
SO - 0001785,28-05-2019,12-06-2019,5,Export,USD,NXH382,98,1,11,1011.7,475.5,11128.7
SO - 0002110,28-05-2019,12-06-2019,38,Wholesale,AUD,NXH382,77,7,11,978.2,743.43,10760.2
SO - 0002746,28-05-2019,14-06-2019,9,Distributor,NZD,NXH382,18,7,10,167.5,82.08,1675.0
SO - 0003426,28-05-2019,08-06-2019,18,Wholesale,USD,NXH382,36,2,11,2244.5,1279.37,24689.5
SO - 0004587,28-05-2019,05-06-2019,49,Wholesale,NZD,NXH382,52,2,8,877.7,675.83,7021.6
SO - 0006854,28-05-2019,13-06-2019,44,Wholesale,NZD,NXH382,11,9,12,2405.3,1395.07,28863.6
SO - 0008038,28-05-2019,07-06-2019,28,Wholesale,NZD,NXH382,52,4,5,1005.0,452.25,5025.0
SO - 0001513,29-05-2019,09-06-2019,42,Wholesale,GBP,NXH382,42,12,7,1165.8,594.56,8160.6
SO - 0002049,29-05-2019,09-06-2019,46,Wholesale,NZD,NXH382,29,13,10,2860.9,1687.93,28609.0
SO - 0002249,29-05-2019,15-06-2019,24,Distributor,USD,NXH382,20,2,11,3752.0,3001.6,41272.0
SO - 0003425,29-05-2019,06-06-2019,24,Distributor,NZD,NXH382,36,12,12,737.0,449.57,8844.0
SO - 0003623,29-05-2019,01-06-2019,7,Wholesale,AUD,NXH382,83,8,8,1125.6,799.18,9004.8
SO - 0003811,29-05-2019,08-06-2019,45,Distributor,GBP,NXH382,52,7,11,6150.6,2890.78,67656.6
SO - 0004256,29-05-2019,07-06-2019,3,Wholesale,AUD,NXH382,35,5,12,254.6,162.94,3055.2
SO - 0007035,29-05-2019,11-06-2019,27,Wholesale,USD,NXH382,55,11,11,2666.6,1786.62,29332.6
SO - 0002300,30-05-2019,06-06-2019,44,Distributor,GBP,NXH382,59,5,11,971.5,612.05,10686.5
SO - 0003121,30-05-2019,09-06-2019,40,Export,NZD,NXH382,51,2,6,1172.5,656.6,7035.0
SO - 0003948,30-05-2019,05-06-2019,45,Wholesale,USD,NXH382,83,7,8,1025.1,697.07,8200.8
SO - 0005863,30-05-2019,15-06-2019,47,Distributor,NZD,NXH382,12,9,10,1795.6,1059.4,17956.0
SO - 0006294,30-05-2019,13-06-2019,4,Wholesale,NZD,NXH382,18,4,6,1943.0,1165.8,11658.0
SO - 0007858,30-05-2019,17-06-2019,26,Distributor,NZD,NXH382,16,7,8,1172.5,867.65,9380.0
SO - 0008014,30-05-2019,16-06-2019,44,Distributor,NZD,NXH382,90,2,9,4020.0,2211.0,36180.0
SO - 0001244,31-05-2019,06-06-2019,6,Wholesale,NZD,NXH382,5,7,12,924.6,591.74,11095.2
SO - 0002236,31-05-2019,03-06-2019,29,Export,USD,NXH382,19,1,8,2405.3,1154.54,19242.4
SO - 0002941,31-05-2019,13-06-2019,33,Wholesale,NZD,NXH382,97,2,11,1065.3,500.69,11718.3
SO - 0003054,31-05-2019,13-06-2019,27,Distributor,USD,NXH382,20,5,11,2318.2,1182.28,25500.2
SO - 0003225,31-05-2019,04-06-2019,26,Distributor,NZD,NXH382,29,6,5,1031.8,567.49,5159.0
SO - 0004926,31-05-2019,17-06-2019,45,Export,GBP,NXH382,35,11,8,3872.6,1858.85,30980.8
SO - 0005195,31-05-2019,08-06-2019,46,Wholesale,USD,NXH382,10,8,8,1916.2,1494.64,15329.6
SO - 0006075,31-05-2019,18-06-2019,30,Wholesale,USD,NXH382,25,6,12,207.7,85.16,2492.4
SO - 0006127,31-05-2019,07-06-2019,24,Wholesale,AUD,NXH382,2,1,12,1132.3,611.44,13587.6
SO - 0001085,1-06-2019,11-06-2019,32,Wholesale,GBP,NXH382,67,1,11,1768.8,707.52,19456.8
SO - 0001645,1-06-2019,09-06-2019,17,Export,NZD,NXH382,81,2,10,2479.0,1462.61,24790.0
SO - 0002183,1-06-2019,04-06-2019,49,Wholesale,NZD,NXH382,37,6,8,5882.6,4176.65,47060.8
SO - 0004870,1-06-2019,08-06-2019,12,Distributor,NZD,NXH382,18,7,5,2840.8,2045.38,14204.0
SO - 0005043,1-06-2019,06-06-2019,34,Distributor,USD,NXH382,93,1,10,897.8,466.86,8978.0
SO - 0005825,1-06-2019,10-06-2019,26,Distributor,USD,NXH382,8,10,12,1889.4,906.91,22672.8
SO - 000689,2-06-2019,06-06-2019,14,Wholesale,NZD,NXH382,67,2,7,884.4,566.02,6190.8
SO - 0003299,2-06-2019,15-06-2019,48,Wholesale,NZD,NXH382,20,7,6,241.2,151.96,1447.2
SO - 0003739,2-06-2019,12-06-2019,4,Wholesale,NZD,NXH382,36,11,10,167.5,110.55,1675.0
SO - 0004601,2-06-2019,05-06-2019,7,Wholesale,USD,NXH382,50,2,8,1125.6,574.06,9004.8
SO - 0005081,2-06-2019,11-06-2019,46,Wholesale,USD,NXH382,43,9,5,3979.8,2467.48,19899.0
SO - 0005750,2-06-2019,16-06-2019,7,Distributor,USD,NXH382,6,2,5,1058.6,624.57,5293.0
SO - 0001718,3-06-2019,06-06-2019,25,Export,NZD,NXH382,63,1,10,2680.0,2224.4,26800.0
SO - 0002230,3-06-2019,07-06-2019,4,Wholesale,GBP,NXH382,43,2,7,1715.2,1149.18,12006.4
SO - 0003580,3-06-2019,13-06-2019,13,Distributor,NZD,NXH382,67,5,11,3825.7,1912.85,42082.7
SO - 0003603,3-06-2019,07-06-2019,19,Wholesale,NZD,NXH382,51,2,9,964.8,501.7,8683.2
SO - 0006866,3-06-2019,10-06-2019,20,Distributor,NZD,NXH382,1,11,7,261.3,209.04,1829.1
SO - 0007110,3-06-2019,07-06-2019,19,Distributor,USD,NXH382,36,5,7,3973.1,2383.86,27811.7
SO - 0007369,3-06-2019,08-06-2019,46,Wholesale,GBP,NXH382,97,11,8,5272.9,2372.81,42183.2
SO - 000518,4-06-2019,13-06-2019,28,Wholesale,EUR,NXH382,63,2,6,6231.0,4922.49,37386.0
SO - 0003732,4-06-2019,21-06-2019,30,Wholesale,EUR,NXH382,84,1,12,2432.1,1580.87,29185.2
SO - 0004619,4-06-2019,11-06-2019,34,Wholesale,USD,NXH382,56,12,5,5145.6,3190.27,25728.0
SO - 0004645,4-06-2019,09-06-2019,46,Wholesale,NZD,NXH382,55,7,8,5634.7,3268.13,45077.6
SO - 0005541,4-06-2019,16-06-2019,26,Wholesale,USD,NXH382,57,3,9,5735.2,3383.77,51616.8
SO - 0007069,4-06-2019,14-06-2019,48,Distributor,NZD,NXH382,24,5,11,241.2,161.6,2653.2
SO - 0007125,4-06-2019,15-06-2019,39,Export,USD,NXH382,100,1,6,6224.3,3921.31,37345.8
SO - 000805,5-06-2019,10-06-2019,44,Export,EUR,NXH382,60,9,6,837.5,527.63,5025.0
SO - 000864,5-06-2019,15-06-2019,41,Export,EUR,NXH382,56,1,6,2345.0,1242.85,14070.0
SO - 0001274,5-06-2019,16-06-2019,34,Distributor,AUD,NXH382,5,2,8,6117.1,3364.41,48936.8
SO - 0001872,5-06-2019,22-06-2019,16,Export,USD,NXH382,44,2,5,2237.8,1029.39,11189.0
SO - 0001960,5-06-2019,16-06-2019,42,Export,GBP,NXH382,87,2,11,2639.8,2032.65,29037.8
SO - 0003138,5-06-2019,21-06-2019,38,Wholesale,NZD,NXH382,20,1,10,917.9,761.86,9179.0
SO - 0003282,5-06-2019,13-06-2019,32,Wholesale,AUD,NXH382,5,11,10,3825.7,1912.85,38257.0
SO - 0005732,5-06-2019,11-06-2019,6,Export,EUR,NXH382,88,2,6,1996.6,1197.96,11979.6
SO - 0005856,5-06-2019,23-06-2019,45,Wholesale,USD,NXH382,46,7,8,1051.9,852.04,8415.2
SO - 0006432,5-06-2019,11-06-2019,21,Distributor,NZD,NXH382,97,5,11,1896.1,1573.76,20857.1
SO - 0006717,5-06-2019,18-06-2019,30,Export,EUR,NXH382,41,7,6,5192.5,3634.75,31155.0
SO - 0007066,5-06-2019,10-06-2019,9,Distributor,USD,NXH382,14,11,5,2499.1,1299.53,12495.5
SO - 0008003,5-06-2019,18-06-2019,31,Distributor,NZD,NXH382,95,7,11,5152.3,2112.44,56675.3
SO - 0001037,6-06-2019,20-06-2019,45,Wholesale,USD,NXH382,95,9,7,1132.3,577.47,7926.1
SO - 0001301,6-06-2019,23-06-2019,10,Export,NZD,NXH382,36,7,6,234.5,194.64,1407.0
SO - 0002172,6-06-2019,11-06-2019,1,Export,AUD,NXH382,79,1,5,5681.6,3749.86,28408.0
SO - 0003085,6-06-2019,21-06-2019,37,Wholesale,USD,NXH382,68,1,6,3852.5,1695.1,23115.0
SO - 0003554,6-06-2019,16-06-2019,45,Export,USD,NXH382,92,5,10,3986.5,2232.44,39865.0
SO - 0003589,6-06-2019,18-06-2019,47,Wholesale,NZD,NXH382,20,2,6,254.6,178.22,1527.6
